# Harmony State File
# States: 1406

C2-E2 C3-D3 C4-D4 A5-E5 B3-B4
C2-E2 C3-D3 C4-D4 A5-E5 B3-B5
C2-E2 C3-D3 C4-D4 A5-E5 C1-C6
C2-E2 C3-D3 C4-D4 A5-E5 D1-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-D1
C2-E2 C3-D3 C4-D4 A5-E5 D1-F1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B5
C2-E2 C3-D3 C4-D4 A5-E5 B2-B6
C2-E2 C3-D3 C4-D4 A5-E5 B3-B6
C2-E2 C3-D3 C4-D4 A5-E5 F1-F5
C2-E2 C3-D3 C4-D4 A5-E5 C1-F1
C2-E2 C3-D3 C4-D4 A5-E5 C6-E6
C2-E2 C3-D3 C4-D4 A5-E5 B2-B3
C2-E2 C3-D3 C4-D4 A5-E5 B2-B5
C2-E2 C3-D3 C4-D4 A5-E5 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 C1-D1
C2-E2 C3-D3 C4-D4 A5-E5 B4-E4
C2-E2 C3-D3 C4-D4 A5-E5 A6-C6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B6
C2-E2 C3-D3 C4-D4 A5-E5 F1-F6
C2-E2 C3-D3 C4-D4 A5-E5 F2-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-C1
C2-E2 C3-D3 C4-D4 A5-E5 C6-F6
C2-E2 C3-D3 C4-D4 A5-E5 D5-D6
C2-E2 C3-D3 C4-D4 A5-E5 F3-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-E1
C2-E2 C3-D3 C4-D4 A5-E5 B5-F5
C2-E2 C3-D3 C4-D4 A5-E5 B5-B6
C2-E2 C3-D3 C4-D4 A5-E5 C5-C6
C2-E2 C3-D3 C4-D4 A5-E5 D1-D2
C2-E2 C3-D3 C4-D4 A5-E5 D2-D6
C2-E2 C3-D3 C4-D4 A5-E5 E4-E6
C2-E2 C3-D3 C4-D4 A5-E5 F2-F3
C2-E2 C3-D3 C4-D4 A5-E5 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 A2-B2
C2-E2 C3-D3 C4-D4 A5-E5 C1-C5
C2-E2 C3-D3 C4-D4 A5-E5 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 E3-E4
C2-E2 C3-D3 C4-D4 A5-E5 E3-E6
C2-E2 C3-D3 C4-D4 A5-E5 F1-F2
C2-E2 C3-D3 C4-D4 A5-E5 F2-F4
C2-E2 C3-D3 C4-D4 A5-E5 F4-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-F1
C2-E2 C3-D3 C4-D4 A5-E5 B2-F2
C2-E2 C3-D3 C4-D4 A5-E5 E6-F6
C2-E2 C3-D3 C4-D4 A5-E5 D2-D5
C2-E2 C3-D3 C4-D4 A5-E5 F3-F5
C2-E2 C3-D3 C4-D4 A5-E5 F4-F6
C2-E2 C3-D3 C4-D4 A5-E5 A6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 A6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 C6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F3-F5
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 E6-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F2-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A1-C1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 C1-F1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A6-C6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 C6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 C6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 E3-E4
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 E3-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B2-B5
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 A1-D1
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 D1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B5-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 C5-C6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 D1-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 E3-E4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F4-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B2-F2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B1-B2
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B1-B2
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B2-B5
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B3-B4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A1-A4
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 D1-D6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A4-A6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A1-A4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 B3-B6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F2-F6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 C1-C6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B1-B4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B2-B3
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 E3-E6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 D1-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 D1-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 E3-E4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 F1-F5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 D1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 C1-C5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A6-C6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 E3-E4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 E3-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 E4-E6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 D1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B1-B5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 A2-B2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 E6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B3-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F1-F6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B1-B4
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B1-B6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 C1-C6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A4-A6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F2-F4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B1-B4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 C1-C6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 A1-A4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 F1-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 C1-C5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 E3-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 D2-D6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 F3-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 E4-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B3-B5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B5-B6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 B2-F2
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F4-F5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 A1-D1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F1-F2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F1-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F1-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 C6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 C6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 D1-F1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F1-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 C6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 A1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F1-F2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F2-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F3-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 A6-C6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 C6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 E6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B1-B5
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B2-B3
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 D1-D2
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 D2-D5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 C1-C5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B1-B6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 E4-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B3-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 C1-C6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F3-F5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 F2-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B2-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B3-B4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 F2-F3
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A2-B2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 C1-D1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 E6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B4-E4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F4-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 C1-D1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B1-B6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F1-F2
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F3-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F4-F5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A1-E1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A1-F1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 C1-D1
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F2-F3
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F2-F4
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F3-F5
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F4-F6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 A1-E1
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 A2-B2
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B2-F2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B3-B4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 E3-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 E4-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 A4-E4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B5-F5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 B3-B5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A1-A6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F1-F2
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 B5-B6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 C1-C5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B1-B3
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B1-B5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 F1-F2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B1-B6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 C5-C6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 D5-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 D5-D6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A1-D1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A1-E1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 B4-E4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 B5-F5
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B2-F2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F3-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F2-F3
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F3-F5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B2-F2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B4-E4
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F1-F6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F3-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 D2-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 C1-D1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 A2-B2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 A6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 C6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B1-B3
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B2-B3
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B2-B5
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B5-B6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 C1-C5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 B3-B4
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 E3-E4
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 E3-E6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A3-A6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F1-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 B2-B5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 C5-C6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 D1-D2
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 D1-D2
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 D2-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 D2-D5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 F4-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 F3-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 C5-C6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 D1-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 D1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 D2-D5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 D2-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 D5-D6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 E6-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F2-F4
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F4-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 B1-F1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 C6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 D1-D6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F1-F5
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F3-F4
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 A1-C1
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 C1-D1
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B4-E4
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B5-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B2-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B3-B5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F2-F3
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 C1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B4-E4
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 A3-A6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B1-B4
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B1-B6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B3-B6
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B5-B6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A1-A3
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A1-A3
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A1-A6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A3-A6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 D5-D6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F2-F3
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B1-B2
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 B2-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B1-B3
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 A1-A3
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 D2-D5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B2-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 B5-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 D1-D2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 D1-D5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 E4-E6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 F4-F6
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 A6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 A2-B2
C2-E2 C3-D3 C4-D4 A5-E5 B1-B3 C6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 A1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 C1-F1
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F2-F3
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F2-F4
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B5-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 F4-F5
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 B2-B3
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 F1-F5
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 A1-D1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 D1-F1
C2-E2 C3-D3 C4-D4 A5-E5 B1-B2 E6-F6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A6 B5-F5
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F1-F2
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 F4-F5
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 C6-E6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 D1-D2
C2-E2 C3-D3 C4-D4 A5-E5 A1-A4 F1-F5
C2-E2 C3-D3 C4-D4 A5-E5 A3-A6 B4-B6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B2-B6
C2-E2 C3-D3 C4-D4 A5-E5 A4-A6 B3-B6
C2-E2 C3-D3 C4-D4 A5-E5 A1-A3 A4-A6
